OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
A man in a red shirt is doing a trick with the rollerblades,man color jacket deceit round,0.3858019,0.5721859335899353
The skateboarder is jumping in the air,bike plunge airplane,0.28693685,0.48654553294181824
A skateboarder is jumping in the air,bike plunge airplane,0.28114524,0.4794856558243434
No skateboarder is jumping in the air,bike plunge airplane,0.23795721,0.44484785695870716
A snowboarder is grinding down a long concrete rail,freebooter pillaging lengthen build railway,0.30866992,0.39406807171671016
A snowboarder is grinding down a long rail,freebooter pillaging lengthen railway,0.28711182,0.4006231357069576
There is no snowboarder grinding down a long concrete rail,freebooter pillaging lengthen build railway,0.22482598,0.4232053130865097
A person is doing acrobatics on a snowboard,man choreography sailing,0.38972744,0.5014724572499593
A person is doing a trick on a snowboard,man deceit sailing,0.10742452,0.5057918154276334
A person is not doing a trick on a slide,man deceit plunge,0.3191015,0.5030042012532552
Three friends are making faces for the camera,quarters associate make seeing rum,0.3079065,0.4033662768510672
Three friends are making faces for a photo,quarters associate make seeing photo,0.5622475,0.43184535319988543
Three enemies are making faces for the camera,quarters attacker make seeing rum,0.46774852,0.43817569659306455
The friends are making faces for the camera,associate make seeing rum,0.36392862,0.46404942373434704
Two men and a girl in front of a wood panel wall are posing with funny faces,give man boy forepart lumber panel mural pretending humour seeing,0.511108,0.38379722634951274
Two men and a girl in front of a wood panel wall are making funny faces,give man boy forepart lumber panel mural make humour seeing,0.45907965,0.39735262734549387
Two men and a girl in behind of a wood panel wall are posing with funny faces,give man boy past lumber panel mural pretending humour seeing,0.5373795,0.394146662333916
Four people are walking along a city sidewalk and the one in the green hat is phoning someone,quarters folk walk go suburb road somebody grassland cape call somebody,0.45268857,0.44650605609340055
Four people are walking along a city sidewalk and the one in the green hat is talking on a cell phone,quarters folk walk go suburb road somebody grassland cape talking core phone,0.5072064,0.4651692720020519
Four people are walking along a city sidewalk and the one in the green hat is not talking on a cell phone,quarters folk walk go suburb road somebody grassland cape talking core phone,0.37795734,0.47751203434807915
A group of people is walking down the street and a person in a green hat is on the phone,crew folk walk road man grassland cape phone,0.5358137,0.5180438489749514
A group of people is walking down the street and a person in a hat is on the phone,crew folk walk road man cape phone,0.6825689,0.5717991246626928
A group of people is not walking down the street and a person in a green hat is on the phone,crew folk walk road man grassland cape phone,0.35296,0.5276307900746663
A man is standing in the snow at the edge of a mountain,man standing rainfall end mountain,0.7451333,0.545054018497467
A person is standing in the snow at the edge of a mountain,man standing rainfall end mountain,0.6821592,0.5397263796705949
A person is walking in the snow at the edge of a mountain,man walk rainfall end mountain,0.64758706,0.5402834321323194
"A man is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",man standing dark vicinity straight dark road fire leading,0.7154076,0.5415270617513945
"A man is standing at dusk on an almost pristine road covered by snow, that is lit only by headlights",man standing dark vicinity straight road enclosing mountain fire leading,0.6840942,0.49912605186303455
"A woman is standing at dusk on an almost pristine, snowy road, that is lit only by headlights",man standing dark vicinity straight dark road fire leading,0.490596,0.4958029533877517
Three women are sitting together near woven walls,quarters man standing assemble vicinity cloth mural,0.068477765,0.3406444787979126
Some women are sitting together near woven walls,man standing assemble vicinity cloth mural,0.079667896,0.3565433661142985
Three men are sitting together near woven walls,quarters man standing assemble vicinity cloth mural,0.45778513,0.36598653346300125
Three women are resting in a village,quarters man holiday suburb,0.26597744,0.3771271922371604
Three women are sitting in a village,quarters man standing suburb,0.10421771,0.35638764229687775
Three women are running in a village,quarters man running suburb,0.5594702,0.38541559739546344
A man in a black wetsuit is riding a foamy wave,man dark garment sailing palliate plunge,0.6811242,0.5136967641966683
A surfer in a black wetsuit is riding a foamy wave,sailing dark garment sailing palliate plunge,0.5362612,0.4860191600663321
A surfer in a white wetsuit is riding a foamy wave,sailing color garment sailing palliate plunge,0.52137816,0.46662204890024095
A surfer is surfing a big wave,sailing sailing quantity plunge,0.45645434,0.41429684062798816
A surfer is surfing a huge wave,sailing sailing quantity plunge,0.45662707,0.4103853851556778
A surfer is surfing a small wave,sailing sailing young plunge,0.72731674,0.4366222371657689
A person with a red hooded jacket and a black backpack is walking near a rocky wall,man color cape jacket dark jacket walk vicinity mountain mural,0.62359947,0.4686557773886056
A person with a red hooded jacket and a black backpack is moving near a rocky wall,man color cape jacket dark jacket running vicinity mountain mural,0.59068215,0.46525362853346197
A person with a red hooded jacket and a black backpack is not walking near a rocky wall,man color cape jacket dark jacket walk vicinity mountain mural,0.41256407,0.4815492252508799
A man in a red jacket and khaki pants is walking through an American state,man color jacket color garment walk man stand,0.6783031,0.4366603597350743
A person in a red jacket and khaki pants is walking through an American state,man color jacket color garment walk man stand,0.5351986,0.43662461249724677
A man in a red jacket and khaki pants is walking through an European state,man color jacket color garment walk epitome stand,0.6659891,0.4357176994283994
The players is maneuvering for the soccer ball,staff wandering phone bottle,0.14423029,0.4470034922872271
The players is maneuvering for the ball,staff wandering bottle,0.3158945,0.4623310665289561
The players is maneuvering for the basket ball,staff wandering cupboard bottle,0.2096228,0.46805790265401204
A man in green is hitting a soccer ball and a man in purple and white is falling down,man grassland impact phone bottle man color color landing,0.42456388,0.46496219881649675
A man in green is kicking a soccer ball and a man in purple and white is falling down,man grassland pushing phone bottle man color color landing,0.50866985,0.4751165447563961
A man in green is kicking a soccer ball and a man in purple and white is rising up,man grassland pushing phone bottle man color color rise,0.55844784,0.479291636368324
A kid is splashing in the ocean,boy flowing vessel,0.4509694,0.5243172374638644
A kid is splashing in the water,boy flowing watercolor,0.65827227,0.5567031719467856
A kid is splashing in the pool,boy flowing shower,0.72103417,0.5617487322200428
Two children are playing in the surf,give boy running sailing,0.5892591,0.4193338589234786
Two children are playing,give boy running,0.5268871,0.35089222873960224
Two children are not playing in the surf,give boy running sailing,0.2855783,0.43434081474939984
A man is wearing a purple shirt and black leather chaps and is posing for the camera,man garment color jacket dark cloth part pretending rum,0.51591504,0.4826766231230327
