pair_ID,sentence_A,sentence_B,relatedness_score,cosine_similarity_BERT,jaccard_similarity_BERT,B_no_stopwords_cosine_BERT,B_no_stopwords_jaccard_BERT
7979,A grey dog is jumping toward a black and white dog in the snow,Two poodles are in the snow and one is lying down,0.575,0.5719687,0.37365151139406055,0.45527184,0.45293696522712706
7980,Two poodles are in the snow and one is jumping high,A grey dog is jumping toward a black and white dog in the snow,0.675,0.7830292,0.3312493310524867,0.723491,0.3915281891822815
7981,The man surrounded by photographers is wearing a gray suit and glasses,The man surrounded by men with a camera is wearing a gray suit and glasses,0.8500000000000001,0.9683657,0.42453391905184146,0.940751,0.5356691032648087
7982,The man surrounded by photographers is wearing a gray suit and glasses,The woman surrounded by photographers is wearing a gray suit and glasses,0.575,0.8037623,0.46792156249284744,0.7199963,0.558860857235758
7983,A man in a elegant dress is being surrounded by photographers,A man in a suit is being surrounded by photographers,0.7749999999999999,0.8046779,0.4904496840068272,0.75283194,0.6171499967575074
7984,A man in a suit is not being surrounded by photographers,A man in a suit is being surrounded by photographers,0.8,0.50510544,0.5098406502178737,0.5167062,0.6466476837793986
7985,A photographer is being surrounded by men,A man in a suit is being surrounded by photographers,0.525,0.7845453,0.37951092509662404,0.85258096,0.5681064833294261
7986,A man in a elegant dress is being surrounded by photographers,The man surrounded by photographers is wearing a gray suit and glasses,0.575,0.64762896,0.4112803054892499,0.6448871,0.5062013996971978
7987,The man surrounded by photographers is wearing a gray suit and glasses,A man in a suit is not being surrounded by photographers,0.65,0.5105293,0.445075493791829,0.82617325,0.6074888482689857
7988,A photographer is being surrounded by men,The man surrounded by photographers is wearing a gray suit and glasses,0.44999999999999996,0.6425511,0.30527575392472117,0.6841401,0.4108968462262835
7989,The man surrounded by men with a camera is wearing a gray suit and glasses,A man in a suit is being surrounded by photographers,0.75,0.8174828,0.4974581480026245,0.8164699,0.6138402568666559
7990,The woman surrounded by photographers is wearing a gray suit and glasses,A man in a suit is being surrounded by photographers,0.39125,0.6470253,0.4328897839242762,0.59195817,0.554510947316885
7991,The man surrounded by photographers is wearing a gray suit and glasses,A man in a suit is being surrounded by photographers,0.8999999999999999,0.85010344,0.4704105122522874,0.82617325,0.6074888482689857
7992,Children in swimming suits are playing in the pool,Children in swimming suits are playing in the water,0.8500000000000001,0.9229866,0.4821246895525191,0.91535735,0.5721370024340493
7993,Children in swimming suits are not playing in the water,Children in swimming suits are playing in the water,0.8,0.44735742,0.5060978876916986,0.45488146,0.5902287165323893
7994,The boys are wearing bathing suits and water is splashing around,The kids are wearing bathing suits and water is splashing around,0.875,0.91571176,0.4835729052623113,0.8494588,0.541987544298172
7995,The kids are wearing bathing suits and water is splashing around,The kids are not wearing suits and water is splashing around,0.8500000000000001,0.5246508,0.47298280398050946,0.89478076,0.5784888957676134
7996,Children in swimming suits are playing in the water,The boys are wearing bathing suits and water is splashing around,0.75,0.7678355,0.3626570871898106,0.7844484,0.45475702426012826
7997,The kids are not wearing suits and water is splashing around,Children in swimming suits are playing in the water,0.44999999999999996,0.47404152,0.4666593699228196,0.47400403,0.5703673327670378
7998,Children in swimming suits are playing in the pool,The kids are wearing bathing suits and water is splashing around,0.75,0.7994435,0.3651235614504133,0.8388845,0.4598204914261313
7999,Children in swimming suits are not playing in the water,The kids are wearing bathing suits and water is splashing around,0.525,0.45764738,0.38909026167609473,0.47078013,0.4772120747301314
8000,The kids are wearing bathing suits and water is splashing around,Children in swimming suits are playing in the water,0.8,0.8781087,0.4973711399804978,0.86754,0.5988013744354248
8001,Boys are dangling from straps and kicking at each other,People are dangling from straps and kicking at each other,0.8500000000000001,0.8491533,0.45243191719055176,0.73010516,0.5370558127760887
8002,People are dangling from straps and kicking at each other,Nobody is dangling from straps and kicking at each other,0.69625,0.30922633,0.4431791332635013,0.19297327,0.5399946570396423
8003,A blonde girl is hanging by gymnastic ropes,A girl is hanging by gymnastic ropes,0.925,0.789572,0.4889146713983445,0.77423024,0.5494516789913177
8004,A blonde girl is hanging by gymnastic ropes,A blonde man is hanging by gymnastic ropes,0.5,0.6580725,0.47166820818727667,0.64286286,0.5170901825553492
8005,A girl is hanging by gymnastic ropes,People are dangling from straps and kicking at each other,0.25,0.5788518,0.3457852942602975,0.6301824,0.5043555498123169
8006,A blonde man is hanging by gymnastic ropes,People are dangling from straps and kicking at each other,0.275,0.36182702,0.3701575723561374,0.39358997,0.5513652972877026
8007,A blonde girl is hanging by gymnastic ropes,Boys are dangling from straps and kicking at each other,0.15000000000000002,0.26088434,0.3584445281462236,0.2956081,0.5256784223020077
8008,Nobody is dangling from straps and kicking at each other,A blonde girl is hanging by gymnastic ropes,0.375,0.18889068,0.36193263801661407,0.18663289,0.3937357224916157
8009,People are dangling from straps and kicking at each other,A blonde girl is hanging by gymnastic ropes,0.375,0.41015,0.36158184571699664,0.35310352,0.3909715445418107
8010,A man dressed in black and white is holding up the tennis racket and is waiting for the ball,A player dressed in black and white is holding up the tennis racket and is waiting for the ball,0.8500000000000001,0.9301772,0.48196340203285215,0.8386687,0.59263955950737
8011,A man dressed in black and white is holding up the tennis racket and is waiting for the ball,A man dressed in black and white is dropping the tennis racket and is waiting for the ball,0.75,0.8336758,0.5057826118591504,0.85781085,0.6208594620227814
8012,A tennis player in mid game is holding a racquet,A racquet is being held by a tennis player in mid game,0.95,0.981622,0.4457258383433024,0.9273282,0.5746908320320977
8013,A tennis player in mid game is holding a racquet,A tennis player in mid game is not holding a racquet,0.475,0.5440954,0.46931936948195746,0.97739494,0.5786778628826141
8014,A man dressed in black and white is holding up the tennis racket and is waiting for the ball,A racquet is being held by a tennis player in mid game,0.7,0.72766984,0.4586956392634999,0.69733727,0.55271151109978
8015,A tennis player in mid game is not holding a racquet,A man dressed in black and white is holding up the tennis racket and is waiting for the ball,0.5,0.43619394,0.30053875781595707,0.381074,0.42301584644751117
8016,A tennis player in mid game is holding a racquet,A player dressed in black and white is holding up the tennis racket and is waiting for the ball,0.7749999999999999,0.8403543,0.30624622683371266,0.7300904,0.4344617923100789
8017,A man dressed in black and white is dropping the tennis racket and is waiting for the ball,A tennis player in mid game is holding a racquet,0.52875,0.6277286,0.4914644738038381,0.5928416,0.5538414006049817
8018,A man dressed in black and white is holding up the tennis racket and is waiting for the ball,A tennis player in mid game is holding a racquet,0.75,0.7420556,0.5040421985810802,0.6978079,0.5606119566493564
8019,A dog is playing in the green field,A dog is playing on the green grass,0.875,0.95711744,0.477426927536726,0.9307809,0.5963365385929743
8020,A dog is sleeping on the green grass,A dog is playing on the green grass,0.675,0.42629972,0.4648129865527153,0.42318797,0.5679487884044647
8021,A brown and white dog is playing on the grass,A brown and white dog is playing on the lawn,0.925,0.9672454,0.4921011209487915,0.898317,0.6026909987131754
8022,A brown and white cat is playing on the grass,A brown and white dog is playing on the grass,0.5,0.4641723,0.487992525100708,0.43266153,0.5983434796333313
8023,A brown and white dog is playing on the lawn,A dog is playing on the green grass,0.825,0.92043245,0.4643662671248118,0.86993885,0.5607973975794656
8024,A dog is playing on the green grass,A brown and white cat is playing on the grass,0.575,0.38386437,0.3812870879968007,0.3933397,0.4900249792979314
8025,A brown and white dog is playing on the grass,A dog is playing in the green field,0.65,0.90669245,0.4557266864511702,0.8874109,0.5416096917220524
8026,A dog is sleeping on the green grass,A brown and white dog is playing on the grass,0.475,0.38270193,0.3682924277252621,0.38316557,0.47801878360601574
8027,A brown and white dog is playing on the grass,A dog is playing on the green grass,0.8,0.94512105,0.4769890573289659,0.91048163,0.5749221614428929
8028,A tan skinned kid is looking at the camera,A tan skinned child is looking at the camera,0.95,0.98856014,0.49690890312194824,0.95406795,0.5773201175034046
8029,There is no tan skinned child looking at the camera,A tan skinned child is looking at the camera,0.675,0.36134106,0.49053587799980525,0.35078663,0.5740033212830039
8030,A little boy with a bib is watching the camera,A young boy with a bib is watching the camera,0.95,0.99317944,0.4857698231935501,0.9452741,0.6013137698173523
8031,A little boy with a bib is not watching the camera,A little boy with a bib is watching the camera,0.7,0.5751772,0.5102993845939636,0.5549716,0.621280699968338
8032,A young boy with a bib is watching the camera,A tan skinned child is looking at the camera,0.7749999999999999,0.5872284,0.4213298797607422,0.5628629,0.4881999269127846
8033,A little boy with a bib is not watching the camera,A tan skinned child is looking at the camera,0.5,0.3993079,0.4501517840794155,0.4240319,0.5150605089524213
8034,A little boy with a bib is watching the camera,A tan skinned kid is looking at the camera,0.65,0.6155389,0.43923366963863375,0.5678824,0.5117917284369469
8035,There is no tan skinned child looking at the camera,A little boy with a bib is watching the camera,0.44999999999999996,0.15858328,0.42762324923560735,0.17979123,0.5371902622282505
8036,A tan skinned child is looking at the camera,A little boy with a bib is watching the camera,0.625,0.59654737,0.4309602290391922,0.5623499,0.5487961848576863
8037,A young boy in the blue shirt is jumping into the water,The young boy in the blue shirt is jumping into the water,0.9750000000000001,0.99834454,0.49767809361219406,0.9705785,0.6111256149080064
8038,The young boy in the blue shirt is not jumping into the water,The young boy in the blue shirt is jumping into the water,0.725,0.490633,0.5061270809173584,0.5386821,0.5978213642772875
8039,A young boy is diving into a still lake,A young boy is jumping into a still lake,1.0,0.9578742,0.49465184410413104,0.8617686,0.588432001216071
