OG_sentences,gen_sentences,cosine_similarity_BERT,jaccard_similarity_BERT
Two cats on a lawn are playing with a plastic toy,two cat floor performing glassware player,0.76446056,0.4512821038564046
Two people dressed in green and red costumes are outside on the sidewalk,two person clothing grey brown clothing exterior pavement,0.5078398,0.45176390355283563
Two people dressed in green and red costumes are outside near the street,two person clothing grey brown clothing exterior neighborhood road,0.47527248,0.4529569419947537
Two people dressed in green and red costumes are outside on the seashore,two person clothing grey brown clothing exterior coast,0.39838862,0.4917601076039401
Men in costumes are walking around in the street,human clothing going neighborhood road,0.5128547,0.5004942374570029
People in costumes are walking around in the street,person clothing going neighborhood road,0.688082,0.5169296647821154
People in costumes are sitting in the street,person clothing sit road,0.7648213,0.5298103243112564
"A dog is in an area full of sand, with the sand that is being stirred up into the air and several plants are in the background",cat region whole rock rock being confuse vapour multiple plant aftermath,0.27558059,0.5547846456368765
A dog is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,cat wet region rock being confuse vapour multiple plant aftermath,0.25339356,0.5487923998581735
A cat is in a sandy area with the sand that is being stirred up into the air and several plants are in the background,cat wet region rock being confuse vapour multiple plant aftermath,0.53437304,0.5590658313349673
A dog is in the sand that is blowing in the air,cat rock blast vapour,0.29845113,0.49590982409084544
A dog is in the sand that is blowing in the wind,cat rock blast weather,0.28628552,0.5140270404517651
No dog is in the sand that is blowing in the wind,cat rock blast weather,0.23300646,0.5112335756421089
The black and white dog is running in a field,grey white cat running territory,0.37309712,0.5445254921913147
The black and white dog is running in a green yard,grey white cat running grey court,0.28259954,0.5279405117034912
The black and white dog is sitting on a green yard,grey white cat sit grey court,0.2799102,0.5213766659007353
The black and white dog is running outdoors,grey white cat running exterior,0.26473084,0.5335617478077228
A black and white dog is running outdoors,grey white cat running exterior,0.26842996,0.5295815972181467
The black and white dog is running indoors,grey white cat running inside,0.60100424,0.5361301990655752
A couple standing on the curb,couple standing inhibit,0.5499988,0.5044795930385589
A man and a woman are standing on the curb,man human standing inhibit,0.41405612,0.47304513851801555
A man and a woman are jumping on the curb,man human jump inhibit,0.36095124,0.4717164278030396
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a man,human vest grey shirt upper leg standing pavement future man,0.45898318,0.45193708148495904
A woman wearing a blue shirt and high heels is standing on the sidewalk next to the man,human vest grey shirt upper leg standing pavement future man,0.44668072,0.4557700958745233
A woman wearing a blue shirt and high heels is standing on the sidewalk next to a dog,human vest grey shirt upper leg standing pavement future cat,0.47245336,0.4534455866649233
The dog is jumping in the shade of some trees,cat jump dark timber,0.36607197,0.5205632959093366
A dog is jumping in the shade of some trees,cat jump dark timber,0.35510767,0.5084750013692039
No dog is jumping in the shade of some trees,cat jump dark timber,0.44491765,0.5054481668131692
A dog is jumping on a trees in the shades,cat jump timber colouring,0.35316402,0.5084899226824443
A dog is jumping high into the air in the country,cat jump upper vapour state,0.18120934,0.45772376831840067
A dog is jumping into the air in the country,cat jump vapour state,0.18593773,0.45008700688680015
A cat is jumping high into the air in the country,cat jump upper vapour state,0.737792,0.4836547094232896
A man on a green bike is performing tricks on a dirt ramp,man grey bike performing deception garbage stairway,0.5606135,0.5028524398803711
The man on a green bike is performing tricks on the dirt ramp,man grey bike performing deception garbage stairway,0.5572485,0.5110629526051608
A man on a green car is performing tricks on a dirt ramp,man grey car performing deception garbage stairway,0.5733668,0.4981370134787126
A stuntman on a bike is in the air near a body of water,lineman bike vapour neighborhood corporeality watercolor,0.44397718,0.4656781752904256
A person on a bike is in the air near a body of water,person bike vapour neighborhood corporeality watercolor,0.59516406,0.45419456471096387
A person on a bike is not in the air near a body of water,person bike vapour neighborhood corporeality watercolor,0.42198896,0.4601364913194076
A young boy is sitting in a bathing suit and waiting for the next race,young boy sit swimming vest wait future fight,0.8750223,0.573556988135628
A young swimmer is sitting in a bathing suit and waiting for the next race,young swimming sit swimming vest wait future fight,0.80833596,0.5714450230201086
A young swimmer is standing in a bathing suit and waiting for the next race,young swimming standing swimming vest wait future fight,0.8413683,0.5691964204112688
A kid is waiting wearing swim gear,child wait vest swimming wheel,0.8794136,0.4951725999514262
A kid is sitting wearing swim gear,child sit vest swimming wheel,0.86398286,0.49312153955300647
A woman is sitting wearing swim gear,human sit vest swimming wheel,0.69393885,0.4384941856066386
A black dog and a white dog are wrestling on the floor,grey cat white cat fighting floor,0.43299025,0.5302597052521176
A black dog and a white dog are wrestling on the ground,grey cat white cat fighting floor,0.30751157,0.5206262171268463
A black dog and a white dog are wrestling on the bed,grey cat white cat fighting bed,0.5430956,0.5278614925013648
A black dog and a tan dog are fighting,grey cat brown cat fighting,0.3510882,0.5098391899040767
A black dog and a tan dog are sleeping,grey cat brown cat bed,0.45329458,0.4810832824025835
A cluster of four brown dogs are playing in a field of brown grass,band quarters brown cat performing territory brown lumber,0.37030882,0.4887904758038728
A group of four brown dogs are playing in a field of brown grass,team quarters brown cat performing territory brown lumber,0.39118576,0.47375949310219806
There is no dog playing in a field of brown grass,cat performing territory brown lumber,0.22905415,0.48655501884572644
Four dogs are playing in a area covered by grass,quarters cat performing region cover lumber,0.27706984,0.3951095903621
Four dogs are playing in a grassy area,quarters cat performing crop region,0.2605294,0.4288387639181955
Four dogs are not playing in a grassy area,quarters cat performing crop region,0.22842005,0.45563878615697223
The dog is having a nap in the park,cat dream stadium,0.25309646,0.4596348653237025
The dog is having a rest in the park,cat rest stadium,0.30915916,0.5270538379748663
The dog is having a rest in the living room,cat rest living room,0.6492205,0.5694699457713536
A big brown and white spotted dog is lying on a jacket on the street,enlarge brown white saw cat deception jacket road,0.2702639,0.47280737638473513
